Topic,Impact_Factor
network teaching,0.4080796220843176
vcsel,0.40807679020374366
assembly planning,0.40804073514661476
source term,0.40803617984198337
bilingual,0.4079156258968127
bilingualism,0.4079156258968127
child language,0.4079156258968127
software failure,0.40780875129024063
fault localization,0.40780875129024063
"tomography, spiral computed",0.40778588714483294
positron annihilation spectroscopy,0.40778588714483294
maintenance activity,0.4077473073306446
maintenance process,0.4077473073306446
bugfixing,0.4077473073306446
program understanding,0.4077473073306446
impact analysis,0.4077473073306446
"models, economic",0.407715470767326
cold start,0.40754422772412296
software development organization,0.4075001058694103
highquality software,0.4075001058694103
person identification,0.4074964747511566
face recognition technique,0.4074964747511566
acquisition device,0.4074964747511566
writer identification,0.4074964747511566
face recognition performance,0.4074964747511566
eigenvalue and eigenvectors,0.40728185687741186
selfdual code,0.40728185687741186
verilog hdl,0.4071985200685399
accurate registration,0.40718133620552144
buried object,0.40707667299151823
rfid application,0.4069796771008288
normalized cross correlation,0.4069066084875331
normalized crosscorrelation,0.4069066084875331
software defined radio,0.4067351087974652
montgomery,0.4067347879667432
integer factorization,0.4067347879667432
mobile radio,0.4066987613321175
multi processor architecture,0.4065854103585832
ratemonotonic,0.4065854103585832
schedulability test,0.4065854103585832
realtime scheduling algorithm,0.4065854103585832
discrete delay,0.4062939684777248
discretetime switched system,0.4062939684777248
channel spacing,0.4061286535674886
jpeg image,0.4061286535674886
load frequency control,0.406108895068494
cscl,0.40599930617941593
kernel learning,0.40599930617941593
extranets,0.4058603926914635
web data mining,0.4058603926914635
b2b,0.4058603926914635
personalized recommendation system,0.4058603926914635
customer relationship,0.4058603926914635
shannon limit,0.4057404592990306
delaylocked loop,0.40554484648916767
hardware description language,0.4055345394066919
linguistic term,0.4055345394066919
objectoriented programming language,0.4055345394066919
multicriteria decision making,0.4055345394066919
strain sensing,0.4055268864674324
high refractive index,0.4055268864674324
simultaneous measurement,0.4055268864674324
guided mode,0.4053733646463639
dynamic spectrum,0.40525559745681217
ir image,0.4052421725619516
data management,0.40513364528037366
nonholonomics,0.40500981998734753
twoway relay network,0.40500981998734753
planning under uncertainty,0.40500981998734753
known environment,0.40500981998734753
potential field method,0.40500981998734753
grasp planning,0.40500981998734753
humanai collaboration,0.4049855134553795
multimodal ai,0.4049855134553795
traffic network,0.4049855134553795
stigmergy,0.4049855134553795
computer aided,0.4049855134553795
constraint satisfaction problem,0.4049855134553795
neurosymbolic ai,0.4049855134553795
ai application,0.4049855134553795
explainable ai,0.4049855134553795
"decision making, computerassisted",0.4049855134553795
fairness in ai,0.4049855134553795
machine perception,0.4049855134553795
polarized light,0.40489013558478026
qam signal,0.40473102794551813
idma,0.40473102794551813
feeding network,0.40473102794551813
antenna feed,0.40473102794551813
vehicle density,0.4046868610002812
vehicle mobility,0.4046868610002812
matching algorithm,0.40451136310702346
harris corner detection,0.40451136310702346
audio streaming,0.40451136310702346
real time stereo,0.40451136310702346
image registration algorithm,0.40451136310702346
epipolar line,0.40451136310702346
image matching algorithm,0.40451136310702346
binocular stereo vision,0.40451136310702346
chromosome translocation 13,0.40440303116958315
chromosome translocation 18,0.40440303116958315
acoustic echo cancellation,0.4043988397182636
electroacoustic transducer,0.4043988397182636
sound pressure level,0.4043988397182636
ambient noise,0.4043988397182636
acoustic environment,0.4043988397182636
product line architecture,0.4043555938003197
local stability,0.4040205827851448
wind forcing,0.40400341124113825
oceanic current,0.40400341124113825
sea surface height,0.40400341124113825
microbolometer,0.403991008939195
computer peripheral equipment,0.40398800735782736
embedded linux,0.40392601166713127
xilinx fpga,0.40392601166713127
automatic parallelization,0.40392601166713127
adaptive backstepping control,0.4038506727073383
adaptive backstepping,0.4038506727073383
curriculum design,0.4037812823810105
pharmacy student,0.4037812823810105
type strain,0.4037328205038587
mycological typing technique,0.4037328205038587
dna 23,0.4037328205038587
safety critical application,0.40370121769056566
servo system,0.4035089618452642
privacypreserving data mining,0.40343071652152124
privacy preserving data mining,0.40343071652152124
mechanization,0.4032337124298249
function,0.4032337124298249
biocommunications,0.4032337124298249
network topology,0.4032337124298249
transition fault,0.4032282829708213
gnutella,0.40322286771313526
mtdna,0.4031896924285405
control region,0.4031896924285405
vertical cavity surface emitting laser,0.40299919827663855
verticalcavity surface emitting laser,0.40299919827663855
halfduplex relay,0.4029024224186548
fall detection,0.40287329792211485
registration problem,0.40287329792211485
edge information,0.40287329792211485
static object,0.4026345665699844
frame difference,0.4026345665699844
moving object segmentation,0.4026345665699844
static background,0.4026345665699844
static output feedback,0.4025858439586654
active control,0.40257920105680595
control parameter,0.40257920105680595
multimodal dialogue system,0.4025324391608781
audio information,0.4025324391608781
bayesian network model,0.4025324391608781
weighted finitestate transducer,0.4025324391608781
basic emotion,0.4025324391608781
audio classification,0.4025324391608781
speech synthesizer,0.4025324391608781
spatial resolution sr),0.40251580199173465
motion deblurring,0.40251580199173465
microsatellites,0.40247189038214665
symbolic verification,0.40245150278453323
hoare logic,0.40245150278453323
code inspection,0.40245150278453323
imperative program,0.40245150278453323
systolic architecture,0.4023840775484437
lsi,0.4023840775484437
very largescale integration,0.4023840775484437
signal detection theory,0.40228343575722164
robust h control,0.40218328368233125
lossless data compression,0.40215141899989315
gpu implementation,0.4021126587506902
load imbalance,0.4021126587506902
spanning tree problem,0.4021126587506902
generalpurpose computing,0.4021126587506902
loadbalancing mechanism,0.4021126587506902
graphical processing unit,0.4021126587506902
minimum spanning tree problem,0.4021126587506902
load balancing technique,0.4021126587506902
dynamic load balancing,0.4021126587506902
load balancing algorithm,0.4021126587506902
load balancing problem,0.4021126587506902
load balancing strategy,0.4021126587506902
chaos synchronization,0.4020798116040859
complex dynamical network,0.4020798116040859
multicore machine,0.40203530851166325
automatic identification,0.4019770631299342
speechtospeech translation,0.4015459800494443
expressive speech,0.4015459800494443
interuser interference,0.4013873091209691
local geometry,0.4013733877389633
filter coefficient,0.4013603371470217
particle filter algorithm,0.4013601488676818
floating point,0.4013284572428182
gaussian multipleaccess channel,0.4013075147912351
constraint language,0.4012613967818689
load torque,0.4012223250711523
false alarm probability,0.4012223250711523
alloptical switching,0.40121096903426945
wavelength channel,0.40121096903426945
3d mesh,0.4011730135967846
student knowledge,0.4011730135967846
building model,0.4011730135967846
iphone,0.4010291823991165
portfolio optimization,0.40101861532226024
inverse method,0.40090939369524925
speech production measurement,0.40078429326503096
revenuesharing,0.4007794507893867
holmium,0.4006014855436514
pulse energy,0.4006014855436514
sharing knowledge,0.4005683676588278
ontology building,0.4005683676588278
word sense,0.4005683676588278
service ontology,0.4005683676588278
ontology modeling,0.4005683676588278
ontology technology,0.4005683676588278
semantic distance,0.4005683676588278
formal ontology,0.4005683676588278
service discovery,0.4005683676588278
ontology concept,0.4005683676588278
normbounded uncertainty,0.40042343976586897
robust stability analysis,0.40042343976586897
absolute stability,0.40042343976586897
corrosion prevention,0.4002291306553555
carry logic,0.400217116749501
air hole,0.40021218422575394
simulation environment,0.4001612063747795
singleaxis,0.4001612063747795
mechatronic system,0.4001612063747795
sensor fusion,0.4001612063747795
microactuators,0.4001612063747795
assistive device,0.4001612063747795
inertial measurement,0.4001612063747795
nonlinear vibration,0.40016038730526104
nonlinear differential equation,0.40016038730526104
ieee 802.15.3a,0.40014791180617537
noncoherent receiver,0.40014791180617537
time of arrival estimation,0.40014791180617537
feed line,0.40014791180617537
television picture quality,0.40005763613310097
optical fibre sensor,0.400021755680379
hand image,0.400021755680379
dna polymorphism,0.3999033209825641
flash translation layer,0.3999016346753498
motion synthesis,0.3998249528191091
grassmannian,0.3994818542651619
3d graphic,0.39931062183369637
rasterization,0.39931062183369637
multiple view,0.39931062183369637
ambient occlusion,0.39931062183369637
fault tolerant controller,0.3990531080190469
query tree,0.39902723940007
collision problem,0.39902723940007
esprit,0.399022887346115
basis expansion model,0.399022887346115
distributed resource,0.3990196452761342
computing environment,0.3990196452761342
distributed computing environment,0.3990196452761342
dimensionality reduction technique,0.39892911794966335
weak classifier,0.39892911794966335
adaboost learning,0.39892911794966335
nonnegative matrix factorization algorithm,0.39892911794966335
dimensionality reduction method,0.39892911794966335
power network,0.39881854407289985
circuit analysis,0.39881854407289985
circuit modeling,0.39881854407289985
network visualization,0.39881854407289985
network analysis,0.39881854407289985
flexible robot,0.39859725646279887
flexible arm,0.39859725646279887
